,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,replay_dir_path,replay_url,size,status,match_id
181,181.0,181.0,181.0,181.0,181.0,181.0,181.0,,,,,,,,,D:dota_replay/Teiko/20260310/,http://replay183.valve.net/570/8723272581_1659737971.dem.bz2,57.81251049041748,toDo,8723272581.0
182,182.0,182.0,182.0,182.0,182.0,182.0,182.0,,,,,,,,,D:dota_replay/Teiko/20260310/,http://replay183.valve.net/570/8723233927_1537990771.dem.bz2,42.65262699127197,toDo,8723233927.0
183,183.0,183.0,183.0,183.0,183.0,183.0,183.0,,,,,,,,,D:dota_replay/Teiko/20260309/,http://replay182.valve.net/570/8722360664_1709442972.dem.bz2,34.099825859069824,toDo,8722360664.0
184,184.0,184.0,184.0,184.0,184.0,184.0,184.0,,,,,,,,,D:dota_replay/Teiko/20260309/,http://replay183.valve.net/570/8722291535_800301764.dem.bz2,32.35324954986572,toDo,8722291535.0
185,185.0,185.0,185.0,185.0,185.0,185.0,185.0,,,,,,,,,D:dota_replay/Teiko/20260309/,http://replay182.valve.net/570/8722138588_851820369.dem.bz2,58.51898002624512,toDo,8722138588.0
186,186.0,186.0,186.0,186.0,186.0,186.0,186.0,,,,,,,,,D:dota_replay/Teiko/20260309/,http://replay183.valve.net/570/8722088055_1397778878.dem.bz2,35.08053398132324,toDo,8722088055.0
187,187.0,187.0,187.0,187.0,187.0,187.0,187.0,,,,,,,,,D:dota_replay/Teiko/20260309/,http://replay185.valve.net/570/8722004772_1107504704.dem.bz2,48.70034408569336,toDo,8722004772.0
188,188.0,188.0,188.0,188.0,188.0,188.0,188.0,,,,,,,,,D:dota_replay/Teiko/20260309/,http://replay183.valve.net/570/8721955245_810326201.dem.bz2,53.531752586364746,toDo,8721955245.0
189,189.0,189.0,189.0,189.0,189.0,189.0,189.0,,,,,,,,,D:dota_replay/Teiko/20260309/,http://replay181.valve.net/570/8721217913_240595464.dem.bz2,37.15992259979248,toDo,8721217913.0
190,190.0,190.0,190.0,190.0,190.0,190.0,190.0,,,,,,,,,D:dota_replay/Teiko/20260309/,http://replay184.valve.net/570/8721149597_76871147.dem.bz2,41.455315589904785,toDo,8721149597.0
191,191.0,191.0,191.0,191.0,191.0,191.0,191.0,,,,,,,,,D:dota_replay/Teiko/20260308/,http://replay181.valve.net/570/8721065402_68879929.dem.bz2,24.75582695007324,toDo,8721065402.0
192,192.0,192.0,192.0,192.0,192.0,192.0,192.0,,,,,,,,,D:dota_replay/Teiko/20260308/,http://replay181.valve.net/570/8721004895_1471894458.dem.bz2,32.648064613342285,toDo,8721004895.0
193,193.0,193.0,193.0,193.0,193.0,193.0,193.0,,,,,,,,,D:dota_replay/Teiko/20260308/,http://replay181.valve.net/570/8720926300_1537629841.dem.bz2,34.13717079162598,toDo,8720926300.0
194,194.0,194.0,194.0,194.0,194.0,194.0,194.0,,,,,,,,,D:dota_replay/Teiko/20260307/,http://replay181.valve.net/570/8719353476_488081525.dem.bz2,39.15578556060791,toDo,8719353476.0
195,195.0,195.0,195.0,195.0,195.0,195.0,195.0,,,,,,,,,D:dota_replay/Teiko/20260307/,http://replay181.valve.net/570/8719267543_1009127939.dem.bz2,46.22340393066406,toDo,8719267543.0
196,196.0,196.0,196.0,196.0,196.0,196.0,196.0,,,,,,,,,D:dota_replay/Teiko/20260306/,http://replay184.valve.net/570/8717931534_2060113826.dem.bz2,48.9568510055542,toDo,8717931534.0
197,197.0,197.0,197.0,197.0,197.0,197.0,197.0,,,,,,,,,D:dota_replay/Teiko/20260306/,http://replay182.valve.net/570/8717876105_847911653.dem.bz2,22.20045280456543,toDo,8717876105.0
198,198.0,198.0,198.0,198.0,198.0,198.0,198.0,,,,,,,,,D:dota_replay/Teiko/20260306/,http://replay181.valve.net/570/8717823944_1447670174.dem.bz2,27.095633506774902,toDo,8717823944.0
199,199.0,199.0,199.0,199.0,199.0,199.0,199.0,,,,,,,,,D:dota_replay/Teiko/20260306/,http://replay183.valve.net/570/8717763598_1705572283.dem.bz2,70.91403007507324,toDo,8717763598.0
200,200.0,200.0,200.0,200.0,200.0,200.0,200.0,,,,,,,,,D:dota_replay/Teiko/20260306/,http://replay182.valve.net/570/8717701740_529747483.dem.bz2,60.15403938293457,toDo,8717701740.0
201,201.0,201.0,201.0,201.0,201.0,201.0,201.0,,,,,,,,,D:dota_replay/Teiko/20260305/,http://replay182.valve.net/570/8716508554_2079881244.dem.bz2,60.923542976379395,toDo,8716508554.0
202,202.0,202.0,202.0,202.0,202.0,202.0,202.0,,,,,,,,,D:dota_replay/Teiko/20260305/,http://replay185.valve.net/570/8716464284_1271437573.dem.bz2,55.358402252197266,toDo,8716464284.0
203,203.0,203.0,203.0,203.0,203.0,203.0,203.0,,,,,,,,,D:dota_replay/Teiko/20260305/,http://replay185.valve.net/570/8716416063_15807842.dem.bz2,53.248250007629395,toDo,8716416063.0
204,204.0,204.0,204.0,204.0,204.0,204.0,204.0,,,,,,,,,D:dota_replay/Teiko/20260304/,http://replay183.valve.net/570/8715243676_691147277.dem.bz2,26.626330375671387,toDo,8715243676.0
205,205.0,205.0,205.0,205.0,205.0,205.0,205.0,,,,,,,,,D:dota_replay/Teiko/20260304/,http://replay185.valve.net/570/8715184825_898977987.dem.bz2,78.49745273590088,toDo,8715184825.0
206,206.0,206.0,206.0,206.0,206.0,206.0,206.0,,,,,,,,,D:dota_replay/Teiko/20260304/,http://replay184.valve.net/570/8715119260_103375150.dem.bz2,42.24376392364502,toDo,8715119260.0
207,207.0,207.0,207.0,207.0,207.0,207.0,207.0,,,,,,,,,D:dota_replay/Teiko/20260304/,http://replay185.valve.net/570/8715095675_51132142.dem.bz2,30.082697868347168,toDo,8715095675.0
208,208.0,208.0,208.0,208.0,208.0,208.0,208.0,,,,,,,,,D:dota_replay/Teiko/20260303/,http://replay182.valve.net/570/8714159459_1309024910.dem.bz2,40.292335510253906,toDo,8714159459.0
209,209.0,209.0,209.0,209.0,209.0,209.0,209.0,,,,,,,,,D:dota_replay/Teiko/20260303/,http://replay185.valve.net/570/8714103565_926928377.dem.bz2,45.18385410308838,toDo,8714103565.0
210,210.0,210.0,210.0,210.0,210.0,210.0,210.0,,,,,,,,,D:dota_replay/Teiko/20260303/,http://replay183.valve.net/570/8713880699_1779802145.dem.bz2,45.31068229675293,toDo,8713880699.0
211,211.0,211.0,211.0,211.0,211.0,211.0,211.0,,,,,,,,,D:dota_replay/Teiko/20260303/,http://replay181.valve.net/570/8713844351_567757830.dem.bz2,50.4791145324707,toDo,8713844351.0
212,212.0,212.0,212.0,212.0,212.0,212.0,212.0,,,,,,,,,D:dota_replay/Teiko/20260302/,http://replay184.valve.net/570/8712977359_400515074.dem.bz2,67.44065952301025,toDo,8712977359.0
213,213.0,213.0,213.0,213.0,213.0,213.0,213.0,,,,,,,,,D:dota_replay/Teiko/20260302/,http://replay183.valve.net/570/8712904043_1723158212.dem.bz2,40.14819526672363,toDo,8712904043.0
214,214.0,214.0,214.0,214.0,214.0,214.0,214.0,,,,,,,,,D:dota_replay/Teiko/20260302/,http://replay182.valve.net/570/8712821261_2000434876.dem.bz2,54.58321762084961,toDo,8712821261.0
215,215.0,215.0,215.0,215.0,215.0,215.0,215.0,,,,,,,,,D:dota_replay/Teiko/20260302/,http://replay182.valve.net/570/8712759813_304509555.dem.bz2,53.88536834716797,toDo,8712759813.0
216,216.0,216.0,216.0,216.0,216.0,216.0,216.0,,,,,,,,,D:dota_replay/Teiko/20260302/,http://replay182.valve.net/570/8712704481_455104231.dem.bz2,53.49894332885742,toDo,8712704481.0
217,217.0,217.0,217.0,217.0,217.0,217.0,217.0,,,,,,,,,D:dota_replay/Teiko/20260301/,http://replay183.valve.net/570/8711707098_497794680.dem.bz2,51.74867630004883,toDo,8711707098.0
218,218.0,218.0,218.0,218.0,218.0,218.0,218.0,,,,,,,,,,,,,
219,219.0,219.0,219.0,219.0,219.0,219.0,219.0,,,,,,,,,,,,,
220,220.0,220.0,220.0,220.0,220.0,220.0,220.0,,,,,,,,,,,,,
221,221.0,221.0,221.0,221.0,221.0,221.0,221.0,,,,,,,,,,,,,
222,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,
223,223.0,223.0,223.0,223.0,223.0,223.0,223.0,,,,,,,,,,,,,
224,224.0,224.0,224.0,224.0,224.0,224.0,224.0,,,,,,,,,,,,,
225,225.0,225.0,225.0,225.0,225.0,225.0,225.0,,,,,,,,,,,,,
226,226.0,226.0,226.0,226.0,226.0,226.0,226.0,,,,,,,,,,,,,
227,227.0,227.0,227.0,227.0,227.0,227.0,227.0,,,,,,,,,,,,,
228,228.0,228.0,228.0,228.0,228.0,228.0,228.0,,,,,,,,,,,,,
229,229.0,229.0,229.0,229.0,229.0,229.0,229.0,,,,,,,,,,,,,
230,230.0,230.0,230.0,230.0,230.0,230.0,230.0,,,,,,,,,,,,,
231,231.0,231.0,231.0,231.0,231.0,231.0,231.0,,,,,,,,,,,,,
232,232.0,232.0,232.0,232.0,232.0,232.0,232.0,,,,,,,,,,,,,
233,233.0,233.0,233.0,233.0,233.0,233.0,233.0,,,,,,,,,,,,,
234,234.0,234.0,234.0,234.0,234.0,234.0,234.0,,,,,,,,,,,,,
235,235.0,235.0,235.0,235.0,235.0,235.0,235.0,,,,,,,,,,,,,
236,236.0,236.0,236.0,236.0,236.0,236.0,236.0,,,,,,,,,,,,,
237,237.0,237.0,237.0,237.0,237.0,237.0,237.0,,,,,,,,,,,,,
238,238.0,238.0,238.0,238.0,238.0,238.0,238.0,,,,,,,,,,,,,
239,239.0,239.0,239.0,239.0,239.0,239.0,239.0,,,,,,,,,,,,,
240,240.0,240.0,240.0,240.0,240.0,240.0,240.0,,,,,,,,,,,,,
241,241.0,241.0,241.0,241.0,241.0,241.0,241.0,,,,,,,,,,,,,
242,242.0,242.0,242.0,242.0,242.0,242.0,242.0,,,,,,,,,,,,,
243,243.0,243.0,243.0,243.0,243.0,243.0,243.0,,,,,,,,,,,,,
244,244.0,244.0,244.0,244.0,244.0,244.0,244.0,,,,,,,,,,,,,
245,245.0,245.0,245.0,245.0,245.0,245.0,245.0,,,,,,,,,,,,,
246,246.0,246.0,246.0,246.0,246.0,246.0,246.0,,,,,,,,,,,,,
247,247.0,247.0,247.0,247.0,247.0,247.0,247.0,,,,,,,,,,,,,
248,248.0,248.0,248.0,248.0,248.0,248.0,248.0,,,,,,,,,,,,,
249,249.0,249.0,249.0,249.0,249.0,249.0,249.0,,,,,,,,,,,,,
250,250.0,250.0,250.0,250.0,250.0,250.0,250.0,,,,,,,,,,,,,
251,251.0,251.0,251.0,251.0,251.0,251.0,251.0,,,,,,,,,D:dota_replay/Teiko/20260204/,http://replay181.valve.net/570/8676574753_1762474554.dem.bz2,47.81228256225586,toDo,8676574753.0
252,252.0,252.0,252.0,252.0,252.0,252.0,252.0,,,,,,,,,D:dota_replay/Teiko/20260204/,http://replay184.valve.net/570/8676538316_1622936291.dem.bz2,25.2983922958374,toDo,8676538316.0
253,253.0,253.0,253.0,253.0,253.0,253.0,253.0,,,,,,,,,D:dota_replay/Teiko/20260203/,http://replay184.valve.net/570/8675275512_1604779473.dem.bz2,40.31052112579346,toDo,8675275512.0
254,254.0,254.0,254.0,254.0,254.0,254.0,254.0,,,,,,,,,D:dota_replay/Teiko/20260201/,http://replay187.valve.net/570/8672955816_930290074.dem.bz2,39.97222423553467,toDo,8672955816.0
255,255.0,255.0,255.0,255.0,255.0,255.0,255.0,,,,,,,,,D:dota_replay/Teiko/20260201/,http://replay181.valve.net/570/8672884465_286576349.dem.bz2,43.096290588378906,toDo,8672884465.0
256,256.0,256.0,256.0,256.0,256.0,,,,,,,,,,,D:dota_replay/Teiko/20260424/,http://replay181.valve.net/570/8783804249_72977617.dem.bz2,73.49866962432861,toDo,8783804249.0
257,257.0,257.0,257.0,257.0,257.0,,,,,,,,,,,D:dota_replay/Teiko/20260424/,http://replay181.valve.net/570/8783765962_1862048316.dem.bz2,51.50069713592529,toDo,8783765962.0
258,258.0,258.0,258.0,258.0,258.0,,,,,,,,,,,D:dota_replay/Teiko/20260424/,http://replay185.valve.net/570/8783730203_1664368018.dem.bz2,48.20453643798828,toDo,8783730203.0
259,259.0,259.0,259.0,259.0,259.0,,,,,,,,,,,D:dota_replay/Teiko/20260424/,http://replay185.valve.net/570/8783694889_1095496825.dem.bz2,46.509461402893066,toDo,8783694889.0
260,260.0,260.0,260.0,260.0,260.0,,,,,,,,,,,D:dota_replay/Teiko/20260424/,http://replay183.valve.net/570/8783664839_1193393584.dem.bz2,48.37624263763428,toDo,8783664839.0
261,261.0,261.0,261.0,261.0,261.0,,,,,,,,,,,D:dota_replay/Teiko/20260423/,http://replay182.valve.net/570/8782421758_927879807.dem.bz2,55.197876930236816,toDo,8782421758.0
262,262.0,262.0,262.0,262.0,262.0,,,,,,,,,,,D:dota_replay/Teiko/20260423/,http://replay185.valve.net/570/8782390301_1412171411.dem.bz2,44.978267669677734,toDo,8782390301.0
263,263.0,263.0,263.0,263.0,263.0,,,,,,,,,,,D:dota_replay/Teiko/20260422/,http://replay182.valve.net/570/8781346934_2016837962.dem.bz2,40.02665042877197,toDo,8781346934.0
264,264.0,264.0,264.0,264.0,264.0,,,,,,,,,,,D:dota_replay/Teiko/20260422/,http://replay185.valve.net/570/8781313180_751247234.dem.bz2,48.79640007019043,toDo,8781313180.0
265,265.0,265.0,265.0,265.0,265.0,,,,,,,,,,,D:dota_replay/Teiko/20260422/,http://replay183.valve.net/570/8781281070_633586035.dem.bz2,41.57911968231201,toDo,8781281070.0
266,266.0,266.0,266.0,266.0,266.0,,,,,,,,,,,D:dota_replay/Teiko/20260422/,http://replay184.valve.net/570/8781247179_81743990.dem.bz2,52.67717933654785,toDo,8781247179.0
267,267.0,267.0,267.0,267.0,267.0,,,,,,,,,,,D:dota_replay/Teiko/20260422/,http://replay187.valve.net/570/8781223905_63196322.dem.bz2,39.92981433868408,toDo,8781223905.0
268,268.0,268.0,268.0,268.0,268.0,,,,,,,,,,,D:dota_replay/Teiko/20260422/,http://replay182.valve.net/570/8781194267_2006442514.dem.bz2,46.53853702545166,toDo,8781194267.0
269,269.0,269.0,269.0,269.0,269.0,,,,,,,,,,,D:dota_replay/Teiko/20260421/,http://replay181.valve.net/570/8780043126_1038647579.dem.bz2,59.78040027618408,toDo,8780043126.0
270,270.0,270.0,270.0,270.0,270.0,,,,,,,,,,,D:dota_replay/Teiko/20260420/,http://replay183.valve.net/570/8778812050_410444718.dem.bz2,40.984107971191406,toDo,8778812050.0
271,271.0,271.0,271.0,271.0,271.0,,,,,,,,,,,D:dota_replay/Teiko/20260420/,http://replay182.valve.net/570/8778781865_1549533835.dem.bz2,52.05290508270264,toDo,8778781865.0
272,272.0,272.0,272.0,272.0,272.0,,,,,,,,,,,D:dota_replay/Teiko/20260420/,http://replay182.valve.net/570/8778743718_1319141513.dem.bz2,51.054582595825195,toDo,8778743718.0
273,273.0,273.0,273.0,273.0,273.0,,,,,,,,,,,D:dota_replay/Teiko/20260420/,http://replay182.valve.net/570/8778724528_1211963147.dem.bz2,27.96274757385254,toDo,8778724528.0
274,274.0,274.0,274.0,274.0,274.0,,,,,,,,,,,D:dota_replay/Teiko/20260410/,http://replay184.valve.net/570/8764497347_371644279.dem.bz2,78.93833255767822,toDo,8764497347.0
275,275.0,275.0,275.0,275.0,275.0,,,,,,,,,,,D:dota_replay/Teiko/20260409/,http://replay182.valve.net/570/8764421693_574424537.dem.bz2,52.30905342102051,toDo,8764421693.0
276,276.0,276.0,276.0,276.0,276.0,,,,,,,,,,,D:dota_replay/Teiko/20260408/,http://replay181.valve.net/570/8762861981_1352209053.dem.bz2,34.74882793426514,toDo,8762861981.0
277,277.0,277.0,277.0,277.0,277.0,,,,,,,,,,,D:dota_replay/Teiko/20260408/,http://replay185.valve.net/570/8762701143_1505010767.dem.bz2,42.45929718017578,toDo,8762701143.0
278,278.0,278.0,278.0,278.0,278.0,,,,,,,,,,,D:dota_replay/Teiko/20260407/,http://replay181.valve.net/570/8761301137_912132209.dem.bz2,49.071563720703125,toDo,8761301137.0
279,279.0,279.0,279.0,279.0,279.0,,,,,,,,,,,D:dota_replay/Teiko/20260221/,http://replay183.valve.net/570/8698940590_77791247.dem.bz2,36.53547382354736,toDo,8698940590.0
280,280.0,280.0,280.0,280.0,280.0,,,,,,,,,,,D:dota_replay/Teiko/20260215/,http://replay182.valve.net/570/8691760838_1751322526.dem.bz2,40.430968284606934,toDo,8691760838.0
281,281.0,281.0,281.0,281.0,281.0,,,,,,,,,,,D:dota_replay/Teiko/20260215/,http://replay187.valve.net/570/8691718067_846141961.dem.bz2,49.001861572265625,toDo,8691718067.0
282,282.0,282.0,282.0,282.0,,,,,,,,,,,,dota_replay/Teiko/20260513/,http://replay183.valve.net/570/8809427453_1610367171.dem.bz2,34.07686233520508,toDo,8809427453.0
283,283.0,283.0,283.0,283.0,,,,,,,,,,,,dota_replay/Teiko/20260513/,http://replay183.valve.net/570/8809366585_909189923.dem.bz2,33.0386381149292,toDo,8809366585.0
284,284.0,284.0,284.0,284.0,,,,,,,,,,,,dota_replay/Teiko/20260513/,http://replay182.valve.net/570/8808641133_39593217.dem.bz2,32.61346912384033,toDo,8808641133.0
285,285.0,285.0,285.0,285.0,,,,,,,,,,,,dota_replay/Teiko/20260513/,http://replay185.valve.net/570/8808578800_26812079.dem.bz2,64.47992038726807,toDo,8808578800.0
286,286.0,286.0,286.0,286.0,,,,,,,,,,,,dota_replay/Teiko/20260513/,http://replay185.valve.net/570/8808475732_454099668.dem.bz2,61.06367015838623,toDo,8808475732.0
287,287.0,287.0,287.0,287.0,,,,,,,,,,,,dota_replay/Teiko/20260513/,http://replay184.valve.net/570/8808378205_1557093288.dem.bz2,46.991111755371094,toDo,8808378205.0
288,288.0,288.0,288.0,288.0,,,,,,,,,,,,dota_replay/Teiko/20260512/,http://replay182.valve.net/570/8808291186_1843453634.dem.bz2,43.372517585754395,toDo,8808291186.0
289,289.0,289.0,289.0,289.0,,,,,,,,,,,,dota_replay/Teiko/20260301/,http://replay182.valve.net/570/8711594408_372424624.dem.bz2,49.74384117126465,toDo,8711594408.0
290,290.0,290.0,290.0,290.0,,,,,,,,,,,,dota_replay/Teiko/20260301/,http://replay184.valve.net/570/8711459215_358776609.dem.bz2,60.25029373168945,toDo,8711459215.0
291,291.0,291.0,291.0,291.0,,,,,,,,,,,,dota_replay/Teiko/20260301/,http://replay182.valve.net/570/8711382520_1116084781.dem.bz2,48.83603572845459,toDo,8711382520.0
292,292.0,292.0,292.0,292.0,,,,,,,,,,,,dota_replay/Teiko/20260301/,http://replay181.valve.net/570/8711329239_1295234390.dem.bz2,29.368962287902832,toDo,8711329239.0
293,293.0,293.0,293.0,293.0,,,,,,,,,,,,dota_replay/Teiko/20260228/,http://replay183.valve.net/570/8710140174_805593036.dem.bz2,89.92313957214355,toDo,8710140174.0
294,294.0,294.0,294.0,294.0,,,,,,,,,,,,dota_replay/Teiko/20260227/,http://replay184.valve.net/570/8708422800_30483171.dem.bz2,40.72381591796875,toDo,8708422800.0
295,295.0,295.0,295.0,295.0,,,,,,,,,,,,dota_replay/Teiko/20260227/,http://replay185.valve.net/570/8708355842_1266181326.dem.bz2,42.796573638916016,toDo,8708355842.0
296,296.0,296.0,296.0,296.0,,,,,,,,,,,,dota_replay/Teiko/20260227/,http://replay183.valve.net/570/8707566393_1994428135.dem.bz2,29.098397254943848,toDo,8707566393.0
297,297.0,297.0,297.0,297.0,,,,,,,,,,,,dota_replay/Teiko/20260227/,http://replay185.valve.net/570/8707518814_2129414058.dem.bz2,30.83623218536377,toDo,8707518814.0
298,298.0,298.0,298.0,298.0,,,,,,,,,,,,dota_replay/Teiko/20260227/,http://replay181.valve.net/570/8707441282_27074435.dem.bz2,38.30522155761719,toDo,8707441282.0
299,299.0,299.0,299.0,299.0,,,,,,,,,,,,dota_replay/Teiko/20260226/,http://replay183.valve.net/570/8707316546_864795060.dem.bz2,60.20387268066406,toDo,8707316546.0
300,300.0,300.0,300.0,300.0,,,,,,,,,,,,dota_replay/Teiko/20260226/,http://replay182.valve.net/570/8707253255_621703423.dem.bz2,34.45595073699951,toDo,8707253255.0
301,301.0,301.0,301.0,301.0,,,,,,,,,,,,dota_replay/Teiko/20260226/,http://replay182.valve.net/570/8707168398_830239746.dem.bz2,43.09901809692383,toDo,8707168398.0
302,302.0,302.0,302.0,302.0,,,,,,,,,,,,dota_replay/Teiko/20260226/,http://replay185.valve.net/570/8707102181_339311357.dem.bz2,41.172983169555664,toDo,8707102181.0
303,303.0,303.0,303.0,303.0,,,,,,,,,,,,dota_replay/Teiko/20260226/,http://replay182.valve.net/570/8707031803_389958359.dem.bz2,53.77223300933838,toDo,8707031803.0
304,304.0,304.0,304.0,304.0,,,,,,,,,,,,dota_replay/Teiko/20260226/,http://replay184.valve.net/570/8706958552_2106968502.dem.bz2,63.89299488067627,toDo,8706958552.0
305,305.0,305.0,305.0,305.0,,,,,,,,,,,,dota_replay/Teiko/20260224/,http://replay181.valve.net/570/8703800989_2083229605.dem.bz2,45.72637176513672,toDo,8703800989.0
306,306.0,306.0,306.0,306.0,,,,,,,,,,,,dota_replay/Teiko/20260224/,http://replay181.valve.net/570/8703742048_128442446.dem.bz2,47.526936531066895,toDo,8703742048.0
307,307.0,307.0,307.0,307.0,,,,,,,,,,,,dota_replay/Teiko/20260224/,http://replay186.valve.net/570/8703646763_1399487406.dem.bz2,84.95388221740723,toDo,8703646763.0
308,308.0,308.0,308.0,308.0,,,,,,,,,,,,dota_replay/Teiko/20260223/,http://replay186.valve.net/570/8703176319_187766184.dem.bz2,35.03002738952637,toDo,8703176319.0
309,309.0,309.0,309.0,309.0,,,,,,,,,,,,dota_replay/Teiko/20260223/,http://replay181.valve.net/570/8703080360_1276833466.dem.bz2,77.02523231506348,toDo,8703080360.0
310,310.0,310.0,310.0,310.0,,,,,,,,,,,,dota_replay/Teiko/20260223/,http://replay184.valve.net/570/8703008401_914483272.dem.bz2,45.17230701446533,toDo,8703008401.0
311,311.0,311.0,311.0,311.0,,,,,,,,,,,,dota_replay/Teiko/20260223/,http://replay183.valve.net/570/8702942647_1386026621.dem.bz2,62.116915702819824,toDo,8702942647.0
312,312.0,312.0,312.0,312.0,,,,,,,,,,,,dota_replay/Teiko/20260223/,http://replay183.valve.net/570/8702884259_674781830.dem.bz2,53.24233627319336,toDo,8702884259.0
313,313.0,313.0,313.0,313.0,,,,,,,,,,,,dota_replay/Teiko/20260221/,http://replay181.valve.net/570/8700156650_1464715490.dem.bz2,34.63562870025635,toDo,8700156650.0
314,314.0,314.0,314.0,314.0,,,,,,,,,,,,dota_replay/Teiko/20260221/,http://replay181.valve.net/570/8700030497_1197196825.dem.bz2,43.03372001647949,toDo,8700030497.0
315,315.0,315.0,315.0,315.0,,,,,,,,,,,,dota_replay/Teiko/20260221/,http://replay184.valve.net/570/8699754227_151446979.dem.bz2,28.104944229125977,toDo,8699754227.0
316,316.0,316.0,316.0,316.0,,,,,,,,,,,,dota_replay/Teiko/20260221/,http://replay181.valve.net/570/8699718238_1347393927.dem.bz2,31.693001747131348,toDo,8699718238.0
317,317.0,317.0,317.0,317.0,,,,,,,,,,,,dota_replay/Teiko/20260210/,http://replay182.valve.net/570/8684712451_1402573773.dem.bz2,42.67656898498535,toDo,8684712451.0
318,318.0,318.0,318.0,318.0,,,,,,,,,,,,dota_replay/Teiko/20260210/,http://replay181.valve.net/570/8684662190_1145208334.dem.bz2,41.309776306152344,toDo,8684662190.0
319,319.0,319.0,319.0,319.0,,,,,,,,,,,,dota_replay/Teiko/20260207/,http://replay187.valve.net/570/8680149451_8572991.dem.bz2,61.60635566711426,toDo,8680149451.0
320,320.0,320.0,320.0,320.0,,,,,,,,,,,,dota_replay/Teiko/20260205/,http://replay181.valve.net/570/8678386179_1379102374.dem.bz2,33.27888488769531,toDo,8678386179.0
321,321.0,321.0,321.0,321.0,,,,,,,,,,,,dota_replay/Teiko/20260205/,http://replay182.valve.net/570/8678321467_338270498.dem.bz2,61.20499515533447,toDo,8678321467.0
322,322.0,322.0,322.0,,,,,,,,,,,,,dota_replay/Teiko/20260512/,http://replay184.valve.net/570/8808022518_636106110.dem.bz2,38.33052062988281,toDo,8808022518.0
323,323.0,323.0,323.0,,,,,,,,,,,,,dota_replay/Teiko/20260512/,http://replay182.valve.net/570/8807964827_182622965.dem.bz2,58.878265380859375,toDo,8807964827.0
